6.934596140100071082e+00,9.934720991954120564e+02,2.036886531113089404e+03
6.978556111508219750e+00,1.147272743392043822e+03,2.226373672554845598e+03
7.022516082916368418e+00,1.121440549413083090e+03,2.583352082541611708e+03
7.066476054324517087e+00,1.045414314013637295e+03,2.485673636560426530e+03
7.110436025732665755e+00,1.119716859706316882e+03,2.339009965207098503e+03
7.154395997140814423e+00,1.191242924919728239e+03,2.358206275969264880e+03
7.198355968548963091e+00,9.048057162654509966e+02,2.569557928978677865e+03
7.242315939957111759e+00,1.361646018672299761e+03,2.822858169856089262e+03
7.286275911365260427e+00,1.199390612795525840e+03,2.763653950443739632e+03
7.330235882773409095e+00,1.220281650335139830e+03,1.975813398510014622e+03
7.374195854181557763e+00,1.440795173519915124e+03,2.936875474148765989e+03
7.418155825589706431e+00,1.073671249140306145e+03,2.627910866067382358e+03
7.462115796997855099e+00,1.460095703549643076e+03,3.023098638272198968e+03
7.506075768406003768e+00,1.527826097610558691e+03,2.419226803920917519e+03
7.550035739814152436e+00,1.429139936816474346e+03,3.299200337789056448e+03
7.593995711222301104e+00,1.262330929042102753e+03,3.060551002760246320e+03
7.637955682630449772e+00,1.547867975005204698e+03,2.219273240540072948e+03
7.681915654038598440e+00,1.695792182980340158e+03,3.029839186608563978e+03
7.725875625446747108e+00,1.729839177562000259e+03,3.487712184044453352e+03
7.769835596854895776e+00,1.732295472825879187e+03,3.706125205560122595e+03
7.813795568263044444e+00,1.257811214827894901e+03,3.815816435719455512e+03
7.857755539671193112e+00,1.845647950521899475e+03,3.899969350072504312e+03
7.901715511079341780e+00,1.543574784306571019e+03,3.998177246288556944e+03
7.945675482487490449e+00,1.260442461379266888e+03,4.096226105560272117e+03
7.989635453895639117e+00,1.350381378593279806e+03,4.150975752534878666e+03
8.033595425303786897e+00,1.785166421988355978e+03,4.089277096724596504e+03
8.077555396711936453e+00,1.967791728993849802e+03,3.841378891732414104e+03
8.121515368120086009e+00,1.750630966997790438e+03,3.346120271508567839e+03
8.165475339528233789e+00,1.393959392731673461e+03,3.266937449119142002e+03
8.209435310936381569e+00,1.349048958514370042e+03,4.120629896067504887e+03
8.253395282344531125e+00,2.049289149548872047e+03,4.719851562034210474e+03
8.297355253752680682e+00,1.638640952095543526e+03,4.909293220156613643e+03
8.341315225160828462e+00,2.092151143687404328e+03,4.674152991721368380e+03
8.385275196568976241e+00,1.714279039550625157e+03,4.087871530825439550e+03
8.429235167977125798e+00,3.980709372459357382e+02,3.353987641936651016e+03
8.473195139385275354e+00,2.880721536540589796e+02,4.197628516035168104e+03
8.517155110793423134e+00,2.803761075584939135e+02,4.771779216282814559e+03
8.561115082201570914e+00,4.437458172670581575e+02,5.074657474618530614e+03
8.605075053609720470e+00,6.483751363366662872e+02,5.167431695325698456e+03
8.649035025017870026e+00,6.068566821999108925e+02,5.090181827479508684e+03
8.692994996426017806e+00,6.869920091029219975e+02,4.799248758532852662e+03
8.736954967834165586e+00,7.991568357123444457e+02,4.107132055829389174e+03
8.780914939242315143e+00,1.221139640832894202e+03,3.066697044838932925e+03
8.824874910650464699e+00,1.032014959772233397e+03,3.913052682230122628e+03
8.868834882058612479e+00,1.455126157166679832e+03,3.514323691360239536e+03
8.912794853466760259e+00,1.519547394493205957e+03,2.482827588880666099e+03
8.956754824874909815e+00,1.543167928940057664e+03,2.050541574450249300e+03
9.000714796283059371e+00,1.663834852713087002e+03,1.436800294643615189e+03
9.044674767691207151e+00,1.811735325561986883e+03,7.571615105515247706e+02
9.088634739099356707e+00,1.727774671455442558e+03,7.099907531324947740e+02
9.132594710507504487e+00,1.373206818965189768e+03,1.218317436084914334e+03
9.176554681915654044e+00,2.005451564724272885e+03,1.925188765126109729e+03
9.220514653323801824e+00,1.437560038638899641e+03,1.893172134253367631e+03
9.264474624731951380e+00,2.114780080611435551e+03,3.294621504646460835e+03
9.308434596140099160e+00,1.715961331134841657e+03,2.763353848072818437e+03
9.352394567548248716e+00,1.851461347379880408e+03,3.757068267907062818e+03
9.396354538956396496e+00,2.227287652863354651e+03,4.307586632419227499e+03
9.440314510364546052e+00,2.213715944357192257e+03,3.992815030895280870e+03
9.484274481772693832e+00,2.020393734895969601e+03,3.354697906740381313e+03
9.528234453180843389e+00,1.821261611205434747e+03,3.166329493423730582e+03
9.572194424588991168e+00,1.707600152756057469e+03,3.616316173616213746e+03
9.616154395997140725e+00,1.706752673083096852e+03,3.854481525966904428e+03
9.660114367405288505e+00,1.828134272333064246e+03,3.948182227701746342e+03
9.704074338813438061e+00,2.037939020262272152e+03,3.950667428351818216e+03
9.748034310221585841e+00,2.281350465949931731e+03,3.894532746102710462e+03
9.791994281629735397e+00,2.437640024970914510e+03,3.804371607885320827e+03
9.835954253037883177e+00,2.353812880941606636e+03,3.693694342698654964e+03
9.879914224446032733e+00,1.901462845568358034e+03,3.577070225955767000e+03
9.923874195854180513e+00,1.992551231785923619e+03,3.462800113257123940e+03
9.967834167262330070e+00,2.446367784078597197e+03,3.361828329646665225e+03
1.001179413867047785e+01,2.142081568141715707e+03,3.279354927892285559e+03
1.005575411007862741e+01,1.977882299668541236e+03,3.222504694745954112e+03
1.009971408148677519e+01,2.427992812644619789e+03,3.191812748390775141e+03
1.014367405289492474e+01,1.623439540896649078e+03,3.188877670772944384e+03
1.018763402430307252e+01,2.394675601580885996e+03,3.206865614239959541e+03
1.023159399571122208e+01,1.746533516327361212e+03,3.238941408679495453e+03
1.027555396711936986e+01,2.364047159276971797e+03,3.266716356112695848e+03
1.031951393852751941e+01,1.512018784904977792e+03,3.271833471599471522e+03
1.036347390993566719e+01,2.302702399479241194e+03,3.223420367756625637e+03
1.040743388134381675e+01,1.955394180447693998e+03,3.095260515651506012e+03
1.045139385275196453e+01,1.876553434108759348e+03,2.854275047468378489e+03
1.049535382416011409e+01,2.236800397610553318e+03,2.477741216596051800e+03
1.053931379556826187e+01,1.915068089503676902e+03,1.950166246682425026e+03
1.058327376697641142e+01,1.514539631251657283e+03,2.430128979644944593e+03
1.062723373838455920e+01,1.956698691417067948e+03,2.809991243591377952e+03
1.067119370979270876e+01,2.075287344108561683e+03,2.913975478600948918e+03
1.071515368120085654e+01,1.964777172700119991e+03,2.653630481150832566e+03
1.075911365260900610e+01,1.752175324645034152e+03,2.021969506085094281e+03
1.080307362401715388e+01,1.539439061332323263e+03,2.375260736307888692e+03
1.084703359542530343e+01,1.386278091524226511e+03,2.781146969184221234e+03
1.089099356683345121e+01,1.320284530892402017e+03,2.569288745580552586e+03
1.093495353824160077e+01,1.337023113551126926e+03,1.751242107656471262e+03
1.097891350964974855e+01,1.420692153733165014e+03,2.571921719272484097e+03
1.102287348105789810e+01,1.517498069827651534e+03,2.627738994455213742e+03
1.106683345246604588e+01,1.522191634806742513e+03,1.800326356914365306e+03
1.111079342387419544e+01,1.292150644000739931e+03,2.563570620216832140e+03
1.115475339528234322e+01,9.715615596104433962e+02,2.468587734058386104e+03
1.119871336669049278e+01,1.253330373549408705e+03,2.019227496237707783e+03
1.124267333809864056e+01,8.130683648714890523e+02,2.637901210722119231e+03
1.128663330950679011e+01,1.041213759993783015e+03,1.861463273008310580e+03
1.133059328091493789e+01,8.391725158542999452e+02,2.570165111688501383e+03
1.137455325232308745e+01,6.341769709533548394e+02,2.119711162396983582e+03
1.141851322373123523e+01,5.749286526147216136e+02,2.484823822508025387e+03
1.146247319513938479e+01,4.709302442025847881e+02,2.177556176873722961e+03
1.150643316654753257e+01,2.881083018570307672e+02,2.484241643099249359e+03
1.155039313795568212e+01,2.147041594757430119e+02,2.069170016973336715e+03
1.159435310936382990e+01,2.829659886662877852e+02,2.555514032250658147e+03
1.163831308077197946e+01,1.248742733094027926e+03,1.757084233099840048e+03
1.168227305218012724e+01,1.291992215064881520e+03,2.577216065427342528e+03
1.172623302358827679e+01,1.429841798087853249e+03,2.058101871683206809e+03
1.177019299499642457e+01,1.432191364582761480e+03,2.337622646284312395e+03
1.181415296640457413e+01,9.371875335907168392e+02,2.517547479644833402e+03
1.185811293781272191e+01,1.321108244946329933e+03,1.669711595780744119e+03
1.190207290922087147e+01,1.399447402692718697e+03,2.478086222960339455e+03
1.194603288062901925e+01,1.387730316015735070e+03,2.478114461206889246e+03
1.198999285203716880e+01,1.299888092770432650e+03,1.703962828060308539e+03
1.203395282344531658e+01,1.010050227642182904e+03,2.404261952865721014e+03
1.207791279485346614e+01,1.230156561416618842e+03,2.586769855152988839e+03
1.212187276626161392e+01,1.333515754633109964e+03,2.136680155346163701e+03
1.216583273766976347e+01,1.004655775225983120e+03,1.979503465520711416e+03
1.220979270907791125e+01,1.330613447920968383e+03,2.512850424688568637e+03
1.225375268048606081e+01,1.142636450252425220e+03,2.607863540451691279e+03
1.229771265189421037e+01,1.128354717016535005e+03,2.292686876106946329e+03
1.234167262330235815e+01,1.340123770547566210e+03,1.714676599308160121e+03
1.238563259471050770e+01,1.197523509610291285e+03,2.219184090612019645e+03
1.242959256611865548e+01,8.882910970634161458e+02,2.560529590179355637e+03
1.247355253752680504e+01,1.074978155999847104e+03,2.663784924970740121e+03
1.251751250893495282e+01,1.220561735344091176e+03,2.557249637422604337e+03
1.256147248034310238e+01,1.284448047409280889e+03,2.296604031962895988e+03
1.260543245175125016e+01,1.305730736767426833e+03,1.950469663350069141e+03
1.264939242315939971e+01,1.308104799315467744e+03,1.854036346424422391e+03
1.269335239456754749e+01,1.298811425075789884e+03,2.167084930200927829e+03
1.273731236597569705e+01,1.267263819236322433e+03,2.397916400040193366e+03
1.278127233738384483e+01,1.190146299861721218e+03,2.557339603588809496e+03
1.282523230879199438e+01,1.035402382903337411e+03,2.659859881262451836e+03
1.286919228020014216e+01,8.957680739875444260e+02,2.720548594862425489e+03
1.291315225160829172e+01,1.168532093722940090e+03,2.753549411455825975e+03
1.295711222301643950e+01,1.314748840455846903e+03,2.770555373478177444e+03
1.300107219442458906e+01,1.210624923105940297e+03,2.780871448802058239e+03
1.304503216583273684e+01,8.671161872061783242e+02,2.790246972537885085e+03
1.308899213724088639e+01,1.269476405741873123e+03,2.801840734689947567e+03
1.313295210864903417e+01,1.241563473918557747e+03,2.815290547532951223e+03
1.317691208005718373e+01,9.717101512001900119e+02,2.827836152258574657e+03
1.322087205146533151e+01,1.330102115377756263e+03,2.833292761103168232e+03
1.326483202287348107e+01,9.558915483497827381e+02,2.823767518941563139e+03
1.330879199428162885e+01,1.319229147332327784e+03,2.788272465746990747e+03
1.335275196568977840e+01,1.005420854895674438e+03,2.715308849693853972e+03
1.339671193709792618e+01,1.335933147940939534e+03,2.591860733954398256e+03
1.344067190850607574e+01,8.785656959774341885e+02,2.406381178216792250e+03
1.348463187991422352e+01,1.340845531720257213e+03,2.149100197440343436e+03
1.352859185132237307e+01,1.140949808968655589e+03,1.911653346529092914e+03
1.357255182273052085e+01,1.150047244693180801e+03,2.282730274064977493e+03
1.361651179413867041e+01,1.366862521028131368e+03,2.616460378870754994e+03
1.366047176554681819e+01,1.131107084098793166e+03,2.865336020357237430e+03
1.370443173695496775e+01,1.080395561936398508e+03,2.981033085036845932e+03
1.374839170836311553e+01,1.353746721075791811e+03,2.925299407524705657e+03
1.379235167977126508e+01,1.355707793471888863e+03,2.678729357314096433e+03
1.383631165117941286e+01,1.145792565600682565e+03,2.240498503130552308e+03
1.388027162258756242e+01,9.457865922806622621e+02,2.209373110478778926e+03
1.392423159399571020e+01,1.203155224435786067e+03,2.732009125010158641e+03
1.396819156540385976e+01,1.353551455645073474e+03,3.034801825717095198e+03
1.401215153681200754e+01,1.416428865264449087e+03,3.029492430001584580e+03
1.405611150822015709e+01,1.420356375332092739e+03,2.691684764688170617e+03
1.410007147962830487e+01,1.393777379596679793e+03,2.052515357538804437e+03
1.414403145103645443e+01,1.360342609277643533e+03,2.639776006244957443e+03
1.418799142244460221e+01,1.336292515910459997e+03,3.085527299979222789e+03
1.423195139385275176e+01,1.331358988210813550e+03,3.092666929574886126e+03
1.427591136526089954e+01,1.347809621269688478e+03,2.635373714704084705e+03
1.431987133666904910e+01,1.383433019987406169e+03,2.248421253272936610e+03
1.436383130807719688e+01,1.430086238060126107e+03,2.978429602875028650e+03
1.440779127948534644e+01,1.472582012079815286e+03,3.212743399936541209e+03
1.445175125089349422e+01,1.490107020568520284e+03,2.848065630761204375e+03
1.449571122230164377e+01,1.457314794321727732e+03,2.163663882685041244e+03
1.453967119370979155e+01,1.348119737063710090e+03,3.015552796227470026e+03
1.458363116511794111e+01,1.142366682712074407e+03,3.271615107498126690e+03
1.462759113652608889e+01,1.093637810343390811e+03,2.808385533798732922e+03
1.467155110793423844e+01,1.379094487374139135e+03,2.426317098530339081e+03
1.471551107934238622e+01,1.532104205214638114e+03,3.222323457272410906e+03
1.475947105075053578e+01,1.470909474895647236e+03,3.242698852687534327e+03
1.480343102215868356e+01,1.166779821115969298e+03,2.463539057663237145e+03
1.484739099356683312e+01,1.276690704937556120e+03,2.945113341591246808e+03
1.489135096497498090e+01,1.556111074270597783e+03,3.398763520412413072e+03
1.493531093638313045e+01,1.460988066431900734e+03,2.907716909480710001e+03
1.497927090779127823e+01,1.033254121695711319e+03,2.641781043872552345e+03
1.502323087919942779e+01,1.520099751750033192e+03,3.418736027574625950e+03
1.506719085060757557e+01,1.530352990494192682e+03,3.167683533663499929e+03
1.511115082201572513e+01,1.043374368517756011e+03,2.423346127044790137e+03
1.515511079342387291e+01,1.576565302034071010e+03,3.410100142554121703e+03
1.519907076483202246e+01,1.461128729755599352e+03,3.311407812914185797e+03
1.524303073624017024e+01,1.310552539429351100e+03,2.333544769822905891e+03
1.528699070764831980e+01,1.634237968345582431e+03,3.434445561602596626e+03
1.533095067905646758e+01,1.116145525272870827e+03,3.379782639686047787e+03
1.537491065046461713e+01,1.634274954000964954e+03,2.382601900705394655e+03
1.541887062187276491e+01,1.348849209921486590e+03,3.510455899388562557e+03
1.546283059328091447e+01,1.581313864829425256e+03,3.383537917021586509e+03
1.550679056468906225e+01,1.463454528488457981e+03,2.564342882526723770e+03
1.555075053609721181e+01,1.554394839887683702e+03,3.623835455846860896e+03
1.559471050750535959e+01,1.495202467051645044e+03,3.306117896733492671e+03
1.563867047891350914e+01,1.585150083868611091e+03,2.858881133818002127e+03
1.568263045032165692e+01,1.451855084082282701e+03,3.731831161115781924e+03
1.572659042172980648e+01,1.663816197071784927e+03,3.113585638112096149e+03
1.577055039313795426e+01,1.310185516197471543e+03,3.226303980752670668e+03
1.581451036454610382e+01,1.737195125695443949e+03,3.771170196771926840e+03
1.585847033595425160e+01,1.192736499517193806e+03,2.765989272771700598e+03
1.590243030736240115e+01,1.710724909262662095e+03,3.597212554996276140e+03
1.594639027877054893e+01,1.548764587870016840e+03,3.668378421002911637e+03
1.599035025017869849e+01,1.471555682592139647e+03,2.696202477160381932e+03
1.603431022158684627e+01,1.775612813493207113e+03,3.871491515409505155e+03
1.607827019299499582e+01,1.319995775315201627e+03,3.356644235372046751e+03
1.612223016440314183e+01,1.645562326410097967e+03,3.332462974176465650e+03
1.616619013581129138e+01,1.768365928492340345e+03,3.937988778199634908e+03
1.621015010721944094e+01,1.266519446702080131e+03,2.791571187554415701e+03
1.625411007862759050e+01,1.666507665564738318e+03,3.848419585716824713e+03
1.629807005003574005e+01,1.812451486857718919e+03,3.708720578942708926e+03
1.634203002144388961e+01,1.431141348492887118e+03,3.128986128116465807e+03
1.638598999285203561e+01,1.527155761482619255e+03,4.085522379903153706e+03
1.642994996426018517e+01,1.842463050122500590e+03,3.139038538042097571e+03
1.647390993566833117e+01,1.738907168817700949e+03,3.839318733615737983e+03
1.651786990707648073e+01,1.288650688319270557e+03,3.929813516970611090e+03
1.656182987848463029e+01,1.604791558826810387e+03,3.047584122925455631e+03
1.660578984989277984e+01,1.865681077134013776e+03,4.203418320941480488e+03
1.664974982130092940e+01,1.839519169369519659e+03,3.345894383189880955e+03
1.669370979270907895e+01,1.563322618779428012e+03,3.894684260482405989e+03
1.673766976411722496e+01,1.282767715037597782e+03,4.082945218169899817e+03
1.678162973552537451e+01,1.646816462090066352e+03,3.085045397995843359e+03
1.682558970693352052e+01,1.861269795097780161e+03,4.328104078902701985e+03
1.686954967834167007e+01,1.932934471074706153e+03,3.460053436253443579e+03
1.691350964974981963e+01,1.885010870481534539e+03,4.015323875879426851e+03
1.695746962115796919e+01,1.754750708732279691e+03,4.198477951023714922e+03
1.700142959256611874e+01,1.586410401862579420e+03,3.212261395027295293e+03
1.704538956397426475e+01,1.417971271832812818e+03,4.463974212106659252e+03
1.708934953538241430e+01,1.275919426620707100e+03,3.516525005587354826e+03
1.713330950679056386e+01,1.337767081300927202e+03,4.179062610565662908e+03
1.717726947819871341e+01,1.390003910672182656e+03,4.293189851899167479e+03
1.722122944960685942e+01,1.385874659358773897e+03,3.389141812880840916e+03
1.726518942101500897e+01,1.320283832218187854e+03,4.605436932642516695e+03
1.730914939242315853e+01,1.363996827842767971e+03,3.549113794985295954e+03
1.735310936383130809e+01,1.569501088079580995e+03,4.357769886507115189e+03
1.739706933523945409e+01,1.805509267707056779e+03,4.384185671285427816e+03
1.744102930664760365e+01,1.989486423463182518e+03,3.570798316977259219e+03
1.748498927805575320e+01,1.980458430728074518e+03,4.748260138741303308e+03
1.752894924946390276e+01,1.636342743359514770e+03,3.599043682523297775e+03
1.757290922087204876e+01,1.662455544268084623e+03,4.523407888622255086e+03
1.761686919228019832e+01,2.014699198113162311e+03,4.496939990029645742e+03
1.766082916368834788e+01,1.301759068944583305e+03,3.708571493162157822e+03
1.770478913509649743e+01,1.976851136746319526e+03,4.894843296277891568e+03
1.774874910650464344e+01,1.921400822861184452e+03,3.716759080471389098e+03
1.779270907791279299e+01,1.894292392239540959e+03,4.647972623824744005e+03
1.783666904932094255e+01,1.535821223156935503e+03,4.661317029119623840e+03
1.788062902072909210e+01,1.359932029627711017e+03,3.745477721999446203e+03
1.792458899213724166e+01,6.071444146357617910e+02,5.043100982352691062e+03
1.796854896354538766e+01,3.537077316842472214e+02,3.956143660857384020e+03
1.801250893495353722e+01,2.402507380611281746e+02,4.686681868031450904e+03
